imdb_id,wiki_budget,new_budget,currency_unit,final_budget
tt0092513,$30 million,30,1,30000000
tt0315459,$30 million,30,1,30000000
tt0076489,$30 million,30,1,30000000
tt0083006,$30 million,30,1,30000000
tt1727770,$30 million[2],30,1,30000000
tt0093986,$30 million,30,1,30000000
tt0093748,$30 million[2],30,1,30000000
tt0170811,$30 million,30,1,30000000
tt0115624,$30 million,30,1,30000000
tt3289956,$30 million,30,1,30000000
tt3626436,$30 million,30,1,30000000
tt0089222,$30 million[2],30,1,30000000
tt0101862,$30 million,30,1,30000000
tt1259998,$30 million[2],30,1,30000000
tt0071604,$30 million,30,1,30000000
tt0078199,$30 million,30,1,30000000
tt2390361,$30 million,30,1,30000000
tt0119586,$30 million,30,1,30000000
tt1380152,$31 million,31,1,31000000
tt0492486,$31 million[1],31,1,31000000
tt0072785,$31 million,31,1,31000000
tt0114663,$31 million[1],31,1,31000000
tt0097351,$31 million,31,1,31000000
tt0019195,$31 million[1],31,1,31000000
tt2197823,$31 million,31,1,31000000
tt0319531,$31 million[1],31,1,31000000
tt0084412,$31 million,31,1,31000000
tt1723120,$31 million[1],31,1,31000000
tt0077531,$31 million,31,1,31000000
tt3756788,$31 million[1],31,1,31000000
tt3297330,$32 million,32,1,32000000
tt0940709,$32 million,32,1,32000000
tt0052572,$32 million,32,1,32000000
tt1153053,$32 million,32,1,32000000
tt0841027,$32 million,32,1,32000000
tt0177888,$32 million,32,1,32000000
tt0056368,$32.6 million [1],32.6,1,32600000
tt3505712,$32.6 million [1],32.6,1,32600000
tt0070903,$32.6 million [1],32.6,1,32600000
tt1132193,$32.6 million [1],32.6,1,32600000
tt5157018,$32.6 million [1],32.6,1,32600000
tt0094764,$32.6 million [1],32.6,1,32600000
tt4466894,$34 million[3],34,1,34000000
tt1389127,$34 million[1],34,1,34000000
tt0331632,$34 million[3],34,1,34000000
tt2872750,$34 million[1],34,1,34000000
tt0094020,$34 million[3],34,1,34000000
tt3200980,$34 million[1],34,1,34000000
tt0913958,$34 million[3],34,1,34000000
tt1450328,$34 million[1],34,1,34000000
tt0109575,$34 million[3],34,1,34000000
tt0047162,$34 million[1],34,1,34000000
tt0085159,$34 million[3],34,1,34000000
tt0119004,$35 million[2],35,1,35000000
tt2866360,$35 million[2],35,1,35000000
tt0084714,$35 million[2],35,1,35000000
tt0115563,$35 million[2],35,1,35000000
tt0082334,$35 million[2],35,1,35000000
tt0447890,$35 million[2],35,1,35000000
tt1713476,$37.5 million,37.5,1,37500000
tt0103190,$37.5 million,37.5,1,37500000
tt2167970,$37.5 million,37.5,1,37500000
tt1456661,$37.5 million,37.5,1,37500000
tt0109198,$37.5 million,37.5,1,37500000
tt0077372,$40 million,40,1,40000000
tt0101343,$40-50 million[1],40,1,40000000
tt1063056,$40 million,40,1,40000000
tt0060315,$40 million,40,1,40000000
tt0426883,$40-50 million[1],40,1,40000000
tt0116587,$40 million,40,1,40000000
tt4218696,$40 million,40,1,40000000
tt0112625,$40-50 million[1],40,1,40000000
tt0118980,$40 million,40,1,40000000
tt1695765,$40 million,40,1,40000000
tt0111546,$40-50 million[1],40,1,40000000
tt0338216,$40 million,40,1,40000000
tt0095088,$40 million,40,1,40000000
tt2298384,$40-50 million[1],40,1,40000000
tt1334479,$40 million,40,1,40000000
tt3483712,$40 million,40,1,40000000
tt0157583,$40-50 million[1],40,1,40000000
tt0094321,$40 million,40,1,40000000
tt0093051,$42 million[2][3],42,1,42000000
tt0106387,$42 million[2][3],42,1,42000000
tt0116827,$42 million[2][3],42,1,42000000
tt0133189,$42 million[2][3],42,1,42000000
tt1212454,$42 million[2][3],42,1,42000000
tt4437216,$46 million[1],46,1,46000000
tt2331143,$46 million[1],46,1,46000000
tt0217788,$46 million[1],46,1,46000000
tt0103030,$46 million[1],46,1,46000000
tt0445620,$46 million[1],46,1,46000000
tt0097368,$46 million[1],46,1,46000000
tt1995390,$47 million[1],47,1,47000000
tt0058586,$47 million[1],47,1,47000000
tt0115509,$47 million[1],47,1,47000000
tt0400598,$47 million[1],47,1,47000000
tt2402985,$47 million[1],47,1,47000000
tt0200469,$50 million[1],50,1,50000000
tt0775566,$50 million[1],50,1,50000000
tt1459052,$50 million[1],50,1,50000000
tt0117887,$50 million[1],50,1,50000000
tt0092723,$50 million[1],50,1,50000000
tt0096180,$50 million[1],50,1,50000000
tt0100491,$50 million[1],50,1,50000000
tt0120190,$50 million[1],50,1,50000000
tt1349451,$50 million[1],50,1,50000000
tt1710417,$50 million[1],50,1,50000000
tt0059112,$50 million[1],50,1,50000000
tt3179568,$31 million[1] (equivalent to $51 million in 2018),51,1,31000000
tt1133617,$31 million[1] (equivalent to $51 million in 2018),51,1,31000000
tt3086442,$31 million[1] (equivalent to $51 million in 2018),51,1,31000000
tt3132094,$31 million[1] (equivalent to $51 million in 2018),51,1,31000000
tt0087175,$31 million[1] (equivalent to $51 million in 2018),51,1,31000000
tt0110557,$31 million[1] (equivalent to $51 million in 2018),51,1,31000000
tt1700845,$60 million,60,1,60000000
tt0092494,$60 million[3],60,1,60000000
tt3104818,$60 million,60,1,60000000
tt0021577,$60 million[3],60,1,60000000
tt0116552,$60 million,60,1,60000000
tt0120087,$60 million[3],60,1,60000000
tt0094921,$60 million,60,1,60000000
tt0948535,$60 million[3],60,1,60000000
tt0318034,$60 million,60,1,60000000
tt3129564,$60 million[3],60,1,60000000
tt0434124,$60 million,60,1,60000000
tt1440161,$65 million[1],65,1,65000000
tt1781840,$65 million[1],65,1,65000000
tt3893620,$65 million[1],65,1,65000000
tt4781612,$65 million[1],65,1,65000000
tt0085248,$65 million[1],65,1,65000000
tt2332518,$65 million[1],65,1,65000000
tt0102799,$70 million[2],70,1,70000000
tt2402105,$70 million[2],70,1,70000000
tt3344922,$70 million[2],70,1,70000000
tt2380247,$70 million[2],70,1,70000000
tt1485763,$70 million[2],70,1,70000000
tt0084867,$90 million[2],90,1,90000000
tt4449576,$90 million[2],90,1,90000000
tt0808331,$90 million[2],90,1,90000000
tt0374546,$90 million[2],90,1,90000000
tt1856053,$90 million[2],90,1,90000000
tt0072951,$90 million[2],90,1,90000000
tt2112096,"$800,000[1] or $1.4 million[2]",800000,1,800000
tt2064713,"$800,000[1] or $1.4 million[2]",800000,1,800000
tt0140796,"$800,000[1] or $1.4 million[2]",800000,1,800000
tt4630444,"$800,000[1] or $1.4 million[2]",800000,1,800000
tt0093220,"$800,000[1] or $1.4 million[2]",800000,1,800000
tt0093476,"$800,000[1] or $1.4 million[2]",800000,1,800000
